uuid,major,minor,x,y,z,floor,power
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,273,-11.5367354904,-68.6556746555,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,274,2.05625496307,-64.4402007444,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,275,26.5238975358,-45.7813194752,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,276,47.581243837,-65.3253108011,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,277,-30.7397549119,-66.3064241916,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,278,-3.24884078162,-56.9641443532,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,279,-5.63616551697,-62.9452857433,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,280,-3.49498964576,-68.7736876607,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,281,37.4912057037,-48.1531417636,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,282,8.28209839953,-56.5640170474,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,283,8.21084940171,-68.958681719,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,284,45.7575139885,-58.1828743957,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,285,54.0352385962,-48.2974842364,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,286,-6.66539251304,-54.0423133514,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,287,5.6737154913,-54.0349752737,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,289,-4.95241751635,-68.953444609,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,290,1.43729484314,-56.6391268793,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,291,6.05003750329,-63.8308026762,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,292,-2.82734828111,-54.1237658235,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,293,-53.3905770281,-66.8865344871,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,294,-43.7170833427,-66.6115558819,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,295,-3.22311194764,-63.9146089094,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,296,-39.2268134252,-68.9784325935,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,297,-27.7247441848,-59.1436432341,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,298,3.5258273344,-76.0509196788,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,299,-23.3530186356,-57.574582029,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,300,-18.2069436517,-68.896980201,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,301,-11.3109311948,-66.224347893,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,302,-24.3258083695,-66.3997098911,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,303,-34.4689527806,-65.828040808,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,304,-36.0698562982,-57.3529427959,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,308,-5.76436673342,-56.8228096521,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,309,-48.5361595781,-69.036653217,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,310,2.42260858561,-64.1690851121,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,311,-28.8030961932,-68.895455866,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,312,-29.9044128657,-52.3440751379,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,330,-32.4128213559,-61.1670645097,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,331,8.26125498644,-106.089992032,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,332,9.51916637278,-102.588356758,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,338,-30.2033787472,-54.154276579,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,339,-30.4380115824,-56.5398578259,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,340,-1.76189154985,-137.22557571,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,341,1.94631823932,-134.804889676,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,342,-37.0802360207,-55.9452217948,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,343,-16.2709658026,-56.6527034687,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,344,-24.3978375476,-54.0865392831,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,345,30.8940956897,-45.7130057955,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,346,13.9778074427,-48.6820597624,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,347,30.3298311752,-48.4353965013,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,348,23.0361996593,-48.5803372048,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,349,20.8967442434,-46.4360194059,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,350,63.53144545,-65.9175053865,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,351,63.5681973801,-48.2987968582,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,352,39.1868162105,-46.1764270367,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,353,-9.760583484,-54.0889248673,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,354,56.438699813,-45.6865380044,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,355,57.4474973854,-67.3217524167,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,356,66.0923235104,-45.9875798661,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,357,48.2049170639,-48.776220739,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,358,66.0802914854,-68.3802278196,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,359,66.2027936672,-58.5336433647,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,360,6.11947099676,-63.9515259299,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3001,4.61988624805,-111.195857798,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3002,11.2109400915,-79.6477456098,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3003,2.31505651494,-118.702877277,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3004,1.8378750673,-99.34798641,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3005,8.27563561534,-86.5600907615,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3007,4.50299286421,-91.941328688,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3008,30.4159563945,-80.0248327382,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3009,16.2508307191,-81.4067148131,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3010,40.6509741446,-68.4111294773,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3011,60.3689546916,-65.9631853637,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3012,55.7613407082,-70.7555985104,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3013,51.1580936014,-78.11701103,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3014,39.2686371978,-78.2465324761,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3015,6.46133277873,-80.9462398837,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3016,8.26890460702,-77.9652453423,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3017,6.3096021764,-74.2741404791,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3018,8.63004171595,-65.9936550894,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3019,46.0157238835,-79.9846347543,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3020,56.0698311041,-79.8010029276,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3021,55.7253428874,-68.345123739,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3022,48.5022444306,-66.0316160916,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3024,27.0860006669,-68.6622463881,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3025,18.2572348645,-66.1258764442,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3026,-3.10494131217,-66.0579515619,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3027,-23.1914269916,-68.0245640626,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3028,-32.2406308158,-54.1648949277,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3029,5.60350154669,-46.3553966581,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3030,-12.6350948957,-56.632670634,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3031,27.1240190102,-48.2971609601,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3032,8.58428049343,-55.023251863,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3033,-28.8098212359,-66.4479105401,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3034,10.0046918963,-48.5864550177,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3035,2.19964003829,-68.7559561794,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3036,-7.14664021945,-67.8785974249,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3037,-54.2246442846,-66.7670957961,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3038,-23.7008981573,-56.7291696308,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3039,1.60167423679,-56.5026609686,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3040,44.9167062298,-48.4568242334,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3041,-5.89414671135,-54.1196077402,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3042,51.1143755865,-46.0366977255,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3043,-35.8401983649,-56.0912231946,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3044,-35.289298999,-68.3789328765,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3045,-14.650480486,-66.3287353822,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3046,-47.5975729953,-68.4054373892,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3047,-42.0259542772,-66.3594837382,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3048,-33.1100610789,-62.6598193511,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3049,-17.8035542989,-54.2947019889,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3050,62.339152484,-48.1908375668,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3053,18.8785141827,-45.9841471593,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3055,35.5594418508,-46.4704190428,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,55555,3061,3.1828644511,-84.1701842442,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,63513,28936,105.332129331,100.89817648,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1,-17.5917832154,0.97844903451,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,2,-14.9912587948,-1.16315926974,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,3,-9.63723774342,0.956595900203,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,4,-7.43006992805,-1.16940310935,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,5,-4.58916084871,0.841086459155,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,6,-2.05419576968,-1.12569678566,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,7,2.05419579104,0.622554921356,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,8,3.08676321129,-1.62758016557,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,9,7.95454546374,0.622554942389,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,10,4.28321681862,3.98793960695,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,11,6.94930069074,3.94423329414,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,12,6.55594403926,6.91626122691,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,13,3.40909095385,7.09108642175,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,14,2.70979020691,9.8445829029,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,15,5.94405595733,9.75717033656,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,16,5.37587414669,12.5106668933,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,17,1.70454544603,12.7729045888,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,18,-0.961538433986,15.9197577839,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,19,4.32692303755,16.1819955732,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,20,3.13030180626,23.2277722043,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,21,-0.218531462378,20.6821828623,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,41,5.68181817588,14.1262388251,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,43,9.79020979442,13.9514136654,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,44,12.4999999843,16.0056094686,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,45,15.4720280018,13.9951199077,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,46,17.9195804286,16.0930219538,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,47,21.0227272659,13.9077073313,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,48,24.0821678569,16.0493157542,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,49,28.1468531624,13.8640010855,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,50,31.3374125623,16.0056094015,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,52,31.3374125591,22.8612538183,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,53,30.6599650582,27.4084767902,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,54,33.9436226584,25.3572813288,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,55,37.7160212434,27.3948717204,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,56,40.6196194841,25.403802326,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,57,43.6498365275,28.1287384316,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,58,47.7067431315,26.2356065293,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,59,51.1011642274,29.1391914432,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,60,53.4008613381,27.0246577204,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,62,61.4137690315,28.1938156474,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,63,64.9118876473,28.6052764328,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,64,68.2811335419,28.9794549937,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,65,64.75033685,30.9257504194,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,66,66.5883642412,35.9893996757,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,67,69.5399978519,33.3658014474,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,68,73.0189718529,35.9434120853,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,69,74.8083708221,33.9821414528,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,70,77.3851486317,35.7680482672,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,71,81.3891332593,34.5033120036,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,72,83.2741365378,36.5080663681,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,73,89.0192529047,35.0040560718,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,74,85.8527038518,38.8670903328,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,75,90.6335041672,38.9722827087,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,76,87.0477221119,41.6638093667,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,77,89.6108794502,43.1105957522,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,78,88.1263074245,47.9043391756,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,79,90.7047007961,49.2019089673,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,80,89.0258813266,53.38780665,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,81,91.4878553048,55.8531553648,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,82,90.2206571818,59.8784204125,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,83,92.5720380897,62.3951736623,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,84,90.4744505703,64.8226195567,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,85,93.3034041096,66.8553339634,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,86,95.3159093031,64.6414122087,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,87,10.9845601351,-2.2470059288,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,89,4.99499593519,-5.62454584375,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,110,92.933399512,64.3272074861,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,111,90.5028813276,67.1156855303,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,112,87.3575721989,62.2743759291,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,113,85.3320577009,66.8138659922,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,114,81.0149943078,66.6263603249,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,115,76.9709125445,66.3642029199,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,116,72.3537135472,66.1038350822,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,117,68.4402070329,65.9213501506,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,118,66.356525996,62.1413207906,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,119,84.3208680825,34.7601944158,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,120,85.7662313046,39.0329042375,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,121,90.2217739575,35.7969429201,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,123,89.9349508225,39.4920142195,0.0,4.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,188,-20.6644773829,-1.04488662297,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,190,-17.4858326539,6.39244806362,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,191,-21.14156715,8.79628180108,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,194,-12.1917179433,9.00341838095,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,195,-7.21512497172,7.13458933502,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,196,-2.61041673825,9.16426953083,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,199,-10.1080335088,15.4490036127,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,200,-12.1845996405,21.4917339276,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,201,-9.27840792517,24.199220922,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,202,-10.83450524,27.2334147244,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,203,-15.621151437,29.264408356,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,204,-19.519691783,27.1359364066,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,205,-23.0686350633,33.5709778759,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,206,-26.9138235293,27.2967024114,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,207,-6.31587291826,29.273760594,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,208,-1.40872657499,27.3910585701,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,209,3.09916930093,29.4235341688,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,210,-0.300975448925,33.1437561759,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,211,3.43117894728,39.4950366981,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,212,-5.24590771726,35.1342181074,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,213,-9.79026403509,33.0572714004,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,214,-13.6703326916,34.9722432521,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,215,-15.4391994922,33.1136177426,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,216,-13.957070208,39.7619074569,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,217,-20.2013966337,37.7538365331,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,218,-27.0451544245,39.8234235777,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,219,9.28505945255,26.5012641776,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,220,16.5341375669,29.5365834095,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,221,19.6303087815,27.7140131298,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,222,19.6252262541,37.9489331512,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,223,16.5154540708,39.9675148527,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,224,30.7139959782,40.1260542214,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,225,28.8268224439,38.1345865093,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,226,28.8193269249,30.0336332378,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,230,72.4856118447,68.1279322849,0.0,7.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,253,-5.82218807979,23.3386463688,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1014,97.9324113282,111.587930198,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1109,93.688124318,67.9766175402,0.0,8.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1110,97.3841212467,89.1122314787,0.0,6.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1112,91.2586453141,107.296448723,0.0,3.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1113,71.7426933751,57.2013989962,0.0,5.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1115,71.5531305435,59.3850967916,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1116,66.910480147,59.0196051119,0.0,2.0,-8
f7826da6-4fa2-4e98-8024-bc5b71e0893e,65535,1117,94.4128152667,75.715307581,0.0,6.0,-8
